id,name,text,trans
0000000000000,インストラクター,────基本的なパドリングの動作は問題ないかと思います\nあとは、ふたりの呼吸を合わせて……,────我觉得基本的划桨动作应该没问题了\n接下来，只要配合好你们两人的节奏……
0000000000000,インストラクター,ゆっくりじっくり、カヌーを楽しんでくださいね,慢慢来，好好享受划独木舟的乐趣吧！
3011020010001,果穂＆樹里,はい！,好的！
0000000000000,スタッフ,──それでは、カヌーに乗り込んでいただけますか？\nよきところで回していきますのでー,──那么，请上独木舟吧。\n我们会帮你们调整到合适的位置哦。
3011020010010,果穂,わかりました！,明白了！
3011020010020,樹里,了解です！,了解！
3011020010030,樹里,こっちは準備OKです！,这边已经准备好了！
0000000000000,スタッフ,はーい！　それでは回していきますねー！\n────３、２…………,好嘞！那我们开始调整啦～\n────3、2……
3011020010040,樹里,じゃあ、出発するぞ！,那么，出发吧！
3011020010050,果穂,はい！,好！
3011020010060,樹里,せーの……,预备……
3011020010061,果穂＆樹里,いち、に……いち、に……,一、二……一、二……
3011020010062,果穂＆樹里,いち、に、いち、に……！,一、二，一、二……！
3011020010063,果穂＆樹里,…………,…………
3011020010070,果穂,樹里ちゃん、風が気持ちいいですね！,树里，风真舒服呢！
3011020010080,樹里,だなー！,是啊！
3011020010090,樹里,けど、やっぱちょっと揺れるなー\n……大丈夫か？,不过，果然还是有点晃啊……\n没事吧？
3011020010100,果穂,平気ですっ！　楽しいです！,没事的！很开心！
3011020010110,果穂,あ……！,啊……！
3011020010120,果穂,樹里ちゃん！\n前から何かが来てます！,树里！\n前面好像有什么东西过来了！
3011020010130,樹里,お……ほんとだ,哦……真的有。
3011020010140,果穂,あのっ！　これは何をする船なんですか？,那个！这船是干什么的呀？
0000000000000,水上屋台の店員,こちらは水上屋台でございまして……\nカヌーに乗りながら飲み物や軽食などが買えるんですよ～！,这是水上小摊哦……\n可以一边划独木舟一边买饮料和小吃呢～
0000000000000,水上屋台の店員,おすすめはおでんにイカ焼き！\n鮎の塩焼きなんかも美味しいですよ～,推荐关东煮、烤鱿鱼！\n还有盐烤香鱼也很美味哦～
3011020010150,果穂,わぁ……！,哇……！
3011020010151,果穂＆樹里,………………！,………………！
3011020010152,果穂＆樹里,………………！,………………！
3011020010160,樹里,おじさん、すみません\n注文いいですか？,大叔，不好意思\n请问可以点单吗？
3011020010170,果穂,お腹いっぱいです！,我们吃饱了！
3011020010180,樹里,アタシもだ……,我也一样……
3011020010190,果穂,おでんも、イカ焼きも,关东煮好吃，烤鱿鱼也好吃，
3011020010200,樹里,鮎の塩焼きも甘酒も……,盐烤香鱼和甜酒也都好吃……
3011020010201,果穂＆樹里,美味しかったです！,很好吃！
3011020010202,果穂＆樹里,………………,………………
3011020010210,樹里,ここでのんびりしてたい気もするけど\nそろそろ次の場所行くか！,虽然觉得在这里放松一下也不错，\n但差不多该去下一个地方了！
3011020010220,果穂,はーい！,好——的！
3011020010230,樹里,次の目的地は……\n地域の特産品を販売してるお土産屋さんだったな,下一个目的地是……\n售卖当地特产的纪念品店。
3011020010240,果穂,どんなものがあるんでしょうか……？\n楽しみですっ！,会有些什么呢……？\n好期待呀！
0000000000000,スタッフ,……はいっ、オッケーでーす！,……好，OK啦！
3011020010241,果穂＆樹里,ありがとうございます！,谢谢您！
0000000000000,スタッフ,バッチリ、です！　いやあ、なんかもう……\n撮ってるこっちが癒されちゃいましたー,非常完美！嗯，总觉得……\n连拍摄的这边都被治愈了呢。
0000000000000,スタッフ,この調子でよろしくお願いします！,接下来也请多多关照！
0000000000000,スタッフ,──早速なんですけど、移動になりますので\nあちらの車でお待ちくださーい,──马上就出发了哦，请到那边的车上等吧。\n我们在车里等您。
3011020010242,果穂＆樹里,はいっ,好的！
3011020010250,果穂,…………,…………
3011020010260,果穂,…………,…………
3011020010270,果穂,…………あれ？\nなんか────,…………咦？\n总感觉有点────
3011020010280,果穂,……！,……！
3011020010290,樹里,あ、ごめん\n驚かせちゃったか,啊，抱歉\n吓到你了吧。
3011020010300,果穂,いえっ！\nどうしたんですか？,没有！\n怎么了吗？
3011020010310,樹里,これ、さっきスタッフさんからいただいてさ,这个，是刚才从工作人员那里拿到的。
3011020010320,樹里,はい、お茶とのど飴,给，这是茶和润喉糖。
3011020010330,果穂,わっ！　ありがとうございますー！,哇！谢谢您——！
3011020010340,樹里,……もしかして少し疲れてたりするか？,……是不是有点累了？
3011020010350,樹里,次のとこまでちょっとかかるみたいだし\n寝てていいからな,听说到下个地方还要花点时间，\n如果想睡的话可以休息哦。
3011020010360,果穂,疲れてないです！,我不累！
3011020010370,果穂,でも、ちょっと体がゆれてる感じがしてて……！,只是感觉身体有点摇晃的感觉……！
3011020010380,樹里,えっ……！,诶……！
3011020010390,果穂,……あ！\nちがいます！,……啊！\n不是那样的！
3011020010400,果穂,カヌーのゆらゆらが残ってる感じです！\n変なのじゃなくて……っ,是划独木舟时的晃动感还留在身上！\n不是奇怪的东西……！
3011020010410,果穂,楽しかったなって思って……,我还在想着刚才真开心呢……
3011020010420,樹里,あー……,啊——……
3011020010430,樹里,……なるほどな,……原来如此。
3011020010440,樹里,アタシの中にも残ってるかもな,可能我也还有那种感觉。
3011020010450,果穂,えへへっ,嘿嘿。
0000000000000,スタッフ,────じゃあ、そろそろ出発しますねー,——那么，我们差不多要出发啦。
3011020010451,果穂＆樹里,はいっ！,好的！
info,produce_events/301102001.json,,
译者,qwen-max-0125,,
