id,name,text,trans
2025013010010,美琴,…………,…………
0000000000000,機長,現在、──空港に向けて降下中です\n間もなく着陸いたします。現地の天候は晴れ。気温は──,现在，──我们正向机场降落\n即将着陆。当地天气晴朗，气温──
2025013010020,美琴,…………,…………
0000000000000,機長,──風はほとんどなく、着陸条件は良好です\n予定通り、あと15分ほどで着陸の見込みです──,──风力几乎没有，着陆条件良好\n按计划大约15分钟后预期着陆──
2025013010030,美琴,ん…………,嗯…………
0000000000000,機長,──それでは、皆様\n最後までごゆっくりお過ごしください,──那么，各位\n请享受这最后的轻松时光
2025013010040,美琴,…………,…………
2025013010050,美琴,…………,…………
0000000000000,スタッフ,緋田さん入りました！\n準備急いで！　時間ないから！,绯田小姐到了！\n赶快准备！时间紧迫！
0000000000000,監督,すみませんね、忙しいのに,真是不好意思，在百忙之中
2025013010060,美琴,こちらこそ\n地元で仕事の機会をいただけて、嬉しいです,哪里哪里\n能够在家乡得到工作的机会，我很开心
0000000000000,監督,緋田さんはスターになっても変わらないですねぇ\nこの後はすぐにアメリカに帰るんですか？,绯田小姐就算成了明星也不会变呢\n你这之后马上回美国吗？
2025013010070,美琴,……いえ\nまだ、寄るところがあるので,……不是\n我还有个地方要去
0000000000000,監督,おっと、仕事ですか？,哦，是工作吗？
2025013010080,美琴,そういうわけじゃないんですけど\n人に会う予定があって,也不能这么说\n有个会见的人要见
0000000000000,監督,はは、そうでしたか\n久しぶりの日本、楽しんでくださいね！,哈哈，是这样啊\n好不容易回到日本，尽情享受吧！
0000000000000,スタッフ,準備できました！　いつでもいけます！,准备好了！随时可以出发！
0000000000000,監督,では、緋田さんの準備ができたら回しましょうか,那么，等绯田小姐准备好了我们就移动
2025013010090,美琴,はい\n私はいつでも大丈夫です,好的\n我随时都可以
0000000000000,監督,あ、いけますか？\nはは、さすがだな……,啊，真的可以吗？\n哈哈，不愧是你……
0000000000000,スタッフ,屋根のあるところに移動！\n機材優先で！,移到有屋顶的地方！\n优先保护设备！
0000000000000,監督,ギリギリでしたね\nなんとか撮り終わってよかった,差点来不及呢\n总算把拍摄顺利完成了
2025013010100,美琴,……そうですね,……是啊
2025013010110,美琴,──それじゃあ\nそろそろ空港に向かわないと,──那么\n差不多该往机场走了
0000000000000,監督,あ、飛行機でしたか\n早めに行っておいた方がいいかもしれませんね,啊，是飞机吗\n最好早点过去可能会更好
0000000000000,監督,それにしても……\nはは、緋田さんが焦るほど会いたい人って、いったい……,不过话说回来……\n哈哈，绯田小姐急得要见的人，究竟是谁……
0000000000000,アナウンス,お客様にお知らせいたします\nただいま、悪天候のため──,向乘客通告\n目前因恶劣天气──
0000000000000,アナウンス,運航に遅れが出ておりましたが\n次の東京行きのフライトは、定刻通り運航いたします,虽然航班有所延误\n下一班飞往东京的航班将会准时起飞
2025013010120,美琴,…………,…………
2025013010130,美琴,久しぶり、プロデューサー,好久不见了，制作人
0000000000000,プロデューサー,久しぶり──って、ああっ、美琴！,好久不见──啊，美琴！
0000000000000,プロデューサー,傘！　雨！,带伞！下雨了！
2025013010140,美琴,そんなに慌てなくてもいいのに,不需要这么慌张吧
0000000000000,プロデューサー,いや、だって……！\n風邪引いたらどうするんだ……！,不行，毕竟……！\n万一得了感冒怎么办……！
2025013010150,美琴,プロデューサーは相変わらずだね,制作人你还是一如既往呢
0000000000000,プロデューサー,……はは、美琴も変わってないよ\nとにかく、事務所に入ろう,……哈哈，美琴你也没变\n总之，咱们先回事务所吧
2025013010160,美琴,うん,嗯
0000000000000,プロデューサー,この後は、ゆっくりしていけるのか？,之后能好好放松一下吗？
2025013010170,美琴,ううん\nすぐにアメリカに戻らなきゃいけないの,不是\n我得马上赶回美国
0000000000000,プロデューサー,そうか\nやっぱり忙しいんだな……,是吗\n果然依旧忙碌……
2025013010180,美琴,それほどでもないけど\nプロデューサーの方が忙しいんじゃない？,也不至于那么忙\n制作人你不是更忙吗？
0000000000000,プロデューサー,はは、俺こそ\nそれほどでもないさ,哈哈，说实话\n我倒是不怎么忙
0000000000000,プロデューサー,そうだ、事務所に寄ってくれたのは嬉しいけど\nにちかには会っていかないのか？,对了，虽说你去事务所让我很高兴\n但你不去见日花吗？
2025013010190,美琴,うん、大丈夫,嗯，没问题
2025013010200,美琴,久しぶりに日本に来るから\n連絡を取ってみたんだけど……,好久没来日本了\n我联系过他们……
2025013010210,美琴,今回は都合がつかないみたい,不过这次好像安排不开
0000000000000,プロデューサー,えっ、そうだったのか……！,诶，真是这样吗……！
2025013010220,美琴,それに\n今日を逃せば、一生会えなくなるわけじゃないでしょ？,而且\n今天错过了，也不会一辈子都见不到吧？
0000000000000,プロデューサー,はは、そうだよな\n……ちなみに、俺ともまた会ってくれるか？,哈哈，是啊\n……顺便问一下，你还能再见我吗？
2025013010230,美琴,……もちろん,……当然可以
info,produce_events/202501301.json,,
译者,o3-mini,,
