id,name,text,trans
0000000000000,プロデューサー,……うーん……,……嗯——……
0000000000000,制作会社社員,１話では、結婚式のシーンまでを\n撮影することになりました,第一话决定拍摄到结婚典礼的场景\n为止了。
0000000000000,プロデューサー,あ……\nそこまで進むんですね……！,啊……\n进展到那个程度啊……！
0000000000000,制作会社社員,はい、やっぱりインパクトあるシーンを\n最初に持ってきたいので,是的，毕竟想一开始就带来有冲击力的场景。
0000000000000,制作会社社員,芹沢さんは姫のイメージぴったりですし\n役作りのほう、期待してますよ,芹泽小姐很符合公主的形象，\n期待你的角色塑造哦。
0000000000000,プロデューサー,（とは言ってもらったものの──）,（虽然这么说了——）
2017018020010,あさひ,プロデューサーさん\n結婚ってなんでするっすか？,制作人，\n结婚到底是为什么呢？
0000000000000,プロデューサー,（『結婚』がメインのお話のわりに\nあの調子だもんな……）,（明明是以“结婚”为主题的故事，\n她却那么问……）
0000000000000,プロデューサー,（あさひには少し\n考えるきっかけがあったほうがいいよな……）,（朝日应该得有点思考的机会才行……）
2017018020020,あさひ,なんすかこれ,这是什么啊？
0000000000000,プロデューサー,シチュエーションくじだ！\n結婚を理解する助けになれば、と思ってな,是情境抽签！\n希望能帮你理解结婚的意义。
2017018020030,あさひ,……？\nなんすかそれ？,……？\n那是什么啊？
0000000000000,プロデューサー,引けばわかるから\nとりあえず、な,抽了就知道了，\n先这样吧。
2017018020040,あさひ,じゃあ……\nこれにするっす,那……\n我选这个。
select,,困難を\n乗り越える体験,克服困难的体验
select,,家庭での\n生活風体験,家庭生活体验
select,,仕事の後の\nお出かけ風体験,工作后的出游体验
0000000000000,プロデューサー,……\nあさひにとっての困難って、なんだ……,……\n对朝日来说，什么是困难呢……
2017018020050,あさひ,わたしに聞かれても\n困るっすよ,问我也很为难啊。
0000000000000,プロデューサー,ちょっとでいいから\n一緒に考えてみないか,哪怕一点点，\n一起想想好吗？
2017018020060,あさひ,……うーん……\nまぁ、いっすよ,……嗯……\n好吧。
2017018020061,あさひ＆プロデューサー,…………,…………
2017018020070,あさひ,……あ、動けなくなること、っすかね,……啊，应该是动弹不得的时候吧。
2017018020080,あさひ,何もできないのって、きついじゃないっすか\nだから、動けなくなることっす,什么都做不了很难受，\n所以是动弹不得的时候。
0000000000000,プロデューサー,なるほど……\nじゃあ、今からふたりでやってみるか,原来如此……\n那我们现在试试看吧。
0000000000000,プロデューサー,……なぁ、あさひ,……那个，朝日。
2017018020090,あさひ,しゃべるのもだめっすよ,连说话都不行哦。
0000000000000,プロデューサー,……体は１歩も動いてないし\nこれはセーフにしないか……？,……身体一点没动，\n这算不算没违反规则啊……？
2017018020100,あさひ,……じゃあ、しゃべるのだけ\nオッケーにするっす,……那就只允许说话吧。
0000000000000,プロデューサー,よし……！,好……！
2017018020110,あさひ,……何か面白い話ないっすか？,……有什么有趣的故事吗？
0000000000000,プロデューサー,あさひ……そのフリをされたら\nもうどんな話をしてもダメだ,朝日……你这么一说，\n无论我说什么都不行了。
2017018020120,あさひ,そっすか……,是吗……
2017018020130,あさひ,……けど、ひとつ\nわかったっす,……不过，我明白了一点。
2017018020140,あさひ,動けなくても\nプロデューサーさんがいたらちょっと大丈夫っす,即使动不了，\n有制作人在身边就稍微安心一点。
0000000000000,プロデューサー,あさひ、大根の用意はどうだ？,"朝日，大根准备得怎么样了？  "
