id,name,text,trans
2004021020010,恋鐘,──ふぅ,──呼
2004021020020,恋鐘,思ったより早う終わったばい～,比我想的还早结束了呢～
2004021020030,恋鐘,あ……,啊……
0000000000000,タレント,ふふっ、そうなんですね\n２８３さんって面白い～,呵呵，是这样啊\n283先生真有趣～
0000000000000,プロデューサー,はは、そう思ってもらえてよかったです,哈哈，很高兴你这么觉得
0000000000000,タレント,それで、さっき話してたこれなんですけど……\n受け取ってください……！,关于刚才说的这个……\n请收下……！
0000000000000,プロデューサー,ああ、ありがとうございます,啊，谢谢你
2004021020040,恋鐘,…………,…………
0000000000000,プロデューサー,お、恋鐘、お疲れ様！　\n早く終わったんだな、待たせちゃったか？,哦，恋鐘，辛苦了！\n这么快就结束了啊，是不是让你等久了？
2004021020050,恋鐘,うっ、ううん～\n大丈夫ばい～,呜、不会～\n没事的啦～
2004021020060,恋鐘,……えっと──……,……那个──……
0000000000000,プロデューサー,どうした？　収録で疲れたか？,怎么了？录音累了吗？
2004021020070,恋鐘,そいは大丈夫ばい～\nうち、ちょっと飲み物ば買いに行ってくる～,那倒没关系～\n我去买点喝的回来～
0000000000000,プロデューサー,それなら俺が行くよ,那我去吧
2004021020080,恋鐘,ううん～、今日は自分で行きたか～\nちょっと待っとって～,不不～，今天我自己想去～\n你等等我～
0000000000000,プロデューサー,そうか\n少しでも体調が悪いとかあれば言ってくれよ？,是吗\n如果哪儿不舒服一定要告诉我哦？
2004021020090,恋鐘,（……危なかったばい～）,（……好险～）
2004021020100,恋鐘,（あんままあそこにおったら──……）,（如果一直待在那边──……）
2004021020110,恋鐘,（プロデューサーに変なこと言うたり\n聞いたりしとったかも……）,（可能会跟制作人说些奇怪的话\n或者听到奇怪的事……）
2004021020120,恋鐘,（あんタレントさん誰～とか、仲良かと～とか……）,（比如那个艺人是谁啊～之类，或是你们关系很好吧～之类……）
2004021020130,恋鐘,（そいで、なんかモヤモヤして\n態度も変になってしもうたかも……）,（结果心里莫名其妙地不舒服\n态度也变得奇怪了可能……）
2004021020140,恋鐘,こがん時……\nこん前見たドラマみたいに……,这种时候……\n就像前阵子看的电视剧那样……
2004021020150,恋鐘,自分の思うとること、素直に言うたほうが\nよかよね～,把心里想的事老实说出来\n会比较好吧～
2004021020160,恋鐘,うん……,嗯……
2004021020170,恋鐘,なんも言わんで、プロデューサーば心配させたり\n迷惑かけたりする方がいけんばい～,比起什么都不说，让制作人担心或添麻烦那才不行～
2004021020180,恋鐘,……そっか,……是啊
2004021020190,恋鐘,（やけん、思ったことば素直に\n伝えとったと……）,（所以，要把想的事老实地\n传达出去……）
2004021020200,恋鐘,『……私が何に怒ってるかわかってる？』,「……你知道我在生什么气吗？」
0000000000000,プロデューサー,『……うーん\nあ、さっき勝手におやつ食べちゃったこと？』,「……嗯～\n啊，是刚才你偷偷吃了点心的事吗？」
2004021020210,恋鐘,『違う～～～～！』,「不是～～～～！」
2004021020220,恋鐘,『さっき学食で、女の子見てたでしょ？』,「刚才在学食，你一直看着那个女生吧？」
2004021020230,恋鐘,『あんなにじっと見て……\n絶対、あの子のこと可愛いって思ってたよね！』,「那样盯着看……\n你一定是觉得那个女孩很可爱对吧！」
0000000000000,プロデューサー,『ええっ、そんなことないよ！　誤解だって』,「诶、不、不是那样的！是误会啦」
2004021020240,恋鐘,『ほんとに～～？』,「真的～～？」
0000000000000,プロデューサー,『本当！』,「真的！」
2004021020250,恋鐘,『むぅ……』,「哼……」
0000000000000,プロデューサー,『ごめんって！　そんなにむくれないでくれよ』,「对不起啦！别那么生气嘛」
0000000000000,プロデューサー,『ほら、学食でなんかおごるから！』,「来吧，学食我请你吃点什么！」
2004021020260,恋鐘,『なんかちゃんと謝ってない……』,「这样好像还没好好道歉……」
2004021020270,恋鐘,『私のこと好きならもっといいもの奢って！\nパフェとかケーキとか』,「如果你喜欢我的话就请我吃更好的东西！\n比如圣代或者蛋糕什么的」
0000000000000,プロデューサー,『わかった、わかった。午後の講義終わったら行こう？\nデートとして』,「好好，好。下午的课一结束我们就去好不好？\n当作约会」
2004021020280,恋鐘,『ふふ、やったぁ、デート！』,「呼呼，太好了，约会！」
info,produce_events/200402102.json,,
译者,gpt-5-mini,,
