id,name,text,trans
3008022010001,咲耶＆結華,あははっ……！,啊哈哈……！
3008022010010,霧子,──────……,──────……
3008022010020,霧子,わ……,哇……
3008022010030,咲耶,……おや。さきほどから静かだと思ったら\n海に目を奪われているようだ,……哎呀。刚才就觉得好安静\n原来是被大海吸引住了呢
3008022010040,結華,妬けちゃうよねぇ,让人有点嫉妒呢～
3008022010050,咲耶,フフ\nそうだね,呵呵\n是呀
3008022010060,結華,『海の近くなら……\n美味しいお魚が食べられるかな……』,『靠近海边的话……\n说不定能吃到美味的海鲜……』
3008022010070,咲耶,『海に入ってる人……寒くないのかな』\n『ウェットスーツだと平気なのかな……』,『在海里游泳的人……不会冷吗』\n『穿着潜水服就没事了吗……』
3008022010080,咲耶,ああ、すまない\n霧子が海を見て何を考えてるのだろうと思ってね,啊，抱歉\n我在猜雾子看着大海在想些什么呢
3008022010090,霧子,ふふっ……\nお魚……いいね……,嘿嘿……\n海鲜……真不错……
3008022010100,霧子,サーフィンしてる人も……気持ちよさそうだなって……\nいろいろ……考えてたよ……,冲浪的人们也……看起来好舒服……\n想着……各种各样的事……
3008022010110,結華,いろいろ──\n……ライブのこととか？,各种各样──\n……比如演唱会的事？
3008022010120,霧子,ここまで……みんなで来たのは……\n初めてだから……,大家一起来到这么远的地方……\n还是第一次……
3008022010130,咲耶,そうだね\nどんなふうに受け入れてもらえるだろう,是呀\n不知道会得到怎样的反响
3008022010140,咲耶,……楽しみだね？,……很期待吧？
3008022010150,霧子,うん……,嗯……
3008022010160,霧子,──────……,──────……
3008022010170,恋鐘,アンティーカでした！\nみんな、ありがとう～！,L'Antica的演出结束啦！\n谢谢大家～！
3008022010180,恋鐘,お疲れ様～！,辛苦啦～！
3008022010190,恋鐘,ふぇ……！\nみんなどがんしたと～！？,诶……！\n大家怎么都趴着呀～！？
3008022010200,霧子,わ……\n恋鐘ちゃん…………,哇……\n恋钟酱…………
3008022010210,摩美々,恋鐘、声大きいー,恋钟，声音太大啦～
3008022010220,恋鐘,だって～、みんなテーブルに伏せとるけん\nどっか悪か～？,因为～大家都趴在桌子上嘛\n哪里不舒服吗～？
3008022010230,咲耶,驚かせて申し訳ない\n体調はすこぶる良好だよ,吓到你真抱歉\n我们身体都超级健康哦
3008022010240,咲耶,私たちはその……なんていうか余韻に浸っていたのさ,我们只是……怎么说呢\n沉浸在余韵中而已
3008022010250,恋鐘,余韻～……！,余韵～……！
3008022010260,咲耶,そう\nファンのみんなの楽しそうな笑顔を思い浮かべたりね,对呀\n回想着粉丝们开心的笑容之类的
3008022010270,摩美々,私は、ウトウトしてただけなんだケドー,我只是在打瞌睡而已啦～
3008022010280,結華,あは、まぁ人それぞれだけど\nライブの話してたら、ふわふわしちゃって,啊哈，虽然各有不同\n但聊着演唱会的事就飘飘然了
3008022010290,結華,こがたんもどう？,小恋钟也来聊聊？
3008022010300,恋鐘,うん～！　うちも混ぜて～！,嗯～！我也要加入～！
3008022010310,恋鐘,んふふ～,嗯呵呵～
3008022010320,咲耶,いいライブ、だったね……\nすごく温かく迎えてくれて……,真是场……美好的演唱会呢\n大家如此热情地欢迎我们……
3008022010330,摩美々,差し入れも\n地元感すごくなかったぁ？,观众送的慰问品\n也超有当地特色对吧？
3008022010340,結華,すごかったー！,超级棒～！
3008022010350,咲耶,みんな、地元が好きで……\nアンティーカも好きでいてくれて……,大家都喜欢家乡呢...\n也一直这么喜欢L'Antica...
3008022010360,恋鐘,……うち、気持ちわかるばい……,...我懂这种感觉...
3008022010370,恋鐘,好きな人に、自分の好きなもん\n好きんなってほしか気持ち──,想让喜欢的人\n也爱上自己心爱之物的心情──
3008022010380,霧子,──ふふ……\nそうだね……,──呵呵...\n是啊...
3008022010390,霧子,たくさんの……気持ち……\nいっぱい……押し寄せてきて……,无数的...情感...\n如潮水般涌来...
3008022010400,恋鐘,あっつあつの気持ち、どどーん……って,滚烫的心情，轰隆隆地...
3008022010410,恋鐘,ふわーって浮いて、うち、\nどこまでも声の出せそうやった～,轻飘飘地浮起来\n感觉能一直唱到天涯海角呢～
3008022010420,恋鐘,一回、遠かとこまで行ったけん～…………\nなかなか身体の戻ってこんばい～,因为曾经去过很远的地方嘛～...\n身体都差点回不来了～
3008022010430,摩美々,戻らなくてもいいんじゃないー？,不回来也没关系吧？
3008022010440,恋鐘,ふぇ……！？,诶...！？
3008022010450,摩美々,だって、気持ちいいんでしょー,因为很舒服不是吗～
3008022010460,恋鐘,そいはそう～！,那倒也是～！
3008022010470,咲耶,……じゃあ、私もご一緒しようかな,...那我也一起吧
3008022010480,恋鐘,んふふ～、よかね～\nみんな来て～,嗯呵呵～太好了\n大家都来吧～
3008022010490,恋鐘,こがん気持ち、なんて言うとやろ～？,这种心情该怎么形容呢～？
3008022010500,結華,幸福感……達成感……じゃ、足りない気がするし──,幸福感...成就感...总觉得还不够──
3008022010510,摩美々,ランナーズハイ……はちょっと違うかぁ,Runner's high...好像也不太对呢
3008022010520,咲耶,フフ、近そうな気もするけれど──,呵呵，感觉有点接近──
3008022010530,霧子,────\n陶酔……？,────\n陶醉...？
3008022010531,一同,…………,........
3008022010540,咲耶,いいね\nうっとりと、たゆたうように────,真不错\n恍恍惚惚地飘荡着────
3008022010550,結華,どこまでも行けそう──────,仿佛能去到任何地方────
3008022010560,霧子,────……\nこんなに……自由なのは────,────...\n能如此...自由是因为────
3008022010570,霧子,みんなが……いるからだと思う──,我想...是因为有大家在──
3008022010580,霧子,宇宙は……とっても……\n広くて……遠くて……,宇宙...非常...\n辽阔...又遥远...
3008022010590,霧子,何も……誰もいなかったら……\n上も下も……わからないかも……,如果...空无一人...\n可能连上下都分不清...
3008022010600,霧子,でも……\nみんながいれば……,但是...\n只要有大家在...
3008022010610,霧子,声が……風になって……\n体温が……風を動かして……,声音...化作清风...\n体温...推动着气流...
3008022010620,霧子,わたしは……ここにいるって\nわかるから────,我就能...确确实实地\n感受到自己的存在────
3008022010630,霧子,だからね……いつも……\n楽しみなんだ……,所以呢...总是...\n充满期待...
3008022010640,霧子,いつも……この先には……\nどんな景色が……待ってるのかなって……,永远在想象...前方...\n会有怎样的风景...
3008022010650,咲耶,────ああ、私もさ,────啊，我也是
3008022010651,恋鐘＆摩美々＆結華,うちも～！,我也是～！
3008022010652,一同,ふふふっ……！,呵呵呵...！
3008022010660,霧子,────……\nうん……これからも……,────...\n嗯...从今往后也...
info,produce_events/300802201.json,,
译者,deepseek-chat,,
