id,name,text,trans
4001086040010,甘奈,……,……
4001086040020,甘奈,（あの頃の甘奈は──……\n甜花ちゃんとふたりでいることばかり考えてた）,（那个时候的甘奈──……\n总是在想着和甜花酱两个人在一起的事）
4001086040030,甘奈,（────ユニット、は……）,（──组合的话……）
4001086040040,甘奈,……,……
4001086040050,甜花,ただいま……,我回来了……
4001086040060,甘奈,あ……！\n甜花ちゃんおかえり！　どこか行ってきたの？,啊……！\n甜花酱欢迎回来！去哪里了吗？
4001086040070,甜花,エッセイ……相談してきた……！\n終わりそう……！,去商量……散文的事……！\n快写完了……！
4001086040080,甘奈,すごーい！,好厉害！
4001086040090,甜花,にへへ……,呵呵……
4001086040100,甜花,なーちゃんは……？,那酱你呢……？
4001086040110,甜花,プロデューサーさんが、どう……？\n……って……,制作人说，怎么样……？\n……就是……
4001086040120,甘奈,うーん……\nちょっとね……！,嗯……\n有点难……！
4001086040130,甜花,そうなんだ……,是吗……
4001086040140,甜花,なーちゃんが、難しいの……\n珍しい……ね……,那酱觉得难……\n真少见……呢……
4001086040150,甜花,なーちゃんなら……\n絶対、大丈夫……,可是那酱的话……\n一定没问题……
4001086040160,甜花,……けど、難しかったら……,……不过如果觉得难的话……
4001086040170,甜花,プロデューサーさん……聞くのも……\nいいかも……？,找制作人……帮忙问问……\n也许会好一点……？
4001086040180,甜花,甜花は……,甜花呢……
4001086040190,甜花,プロデューサーさんに、手伝ってもらった……\nから……,是让制作人帮忙了……\n所以……
4001086040200,甘奈,そうだね……\nちょっと考えてみるよ！,是啊……\n我会好好想想的！
4001086040210,甘奈,ありがと、甜花ちゃん！,谢谢你，甜花酱！
4001086040220,甜花,うん……,嗯……
4001086040230,甘奈,……,……
4001086040240,甘奈,……！,……！
4001086040250,甘奈,あ……\nプロデューサーさん、お疲れ様……！,啊……\n制作人，辛苦了……！
4001086040260,甘奈,……平気……\nこっちからかけようとしてたから……！,……没事……\n我正想先给你打电话呢……！
4001086040270,甘奈,……ごめん、不安にさせちゃって……\n締切、近づいてきてるもんね……,……对不起，让你担心了……\n截止日期快到了呢……
4001086040280,甘奈,……ありがと,……谢谢你
