id,name,text,trans
0000000000000,配達スタッフ,お届け物でーす,有您的包裹！
0000000000000,プロデューサー,はーい、今開けまーす！,好的，我这就开门！
0000000000000,プロデューサー,……あ、この荷物,……啊，这个包裹
0000000000000,プロデューサー,雛菜がこの前請けた\nユアクマのケーキを販売してる会社からだ,是之前雛菜接的那个\n卖雪熊蛋糕的公司寄来的
0000000000000,プロデューサー,何を送ってくれたんだろうな……,不知道寄了什么呢……
0000000000000,プロデューサー,おお……！,哦……！
2023013030010,雛菜,お疲れ様です～,辛苦了～
2023013030020,雛菜,へ～……,诶～……
0000000000000,プロデューサー,おう、雛菜！\nおつか……,哦，雛菜！\n辛苦了……
0000000000000,プロデューサー,れ……っ────！,……啊────！
2023013030030,雛菜,あは～……,啊哈～……
2023013030040,雛菜,大丈夫？\nなんかすごい音したけど,没事吧？\n刚才听到好大的声音
0000000000000,プロデューサー,────……ああ、うん。問題ない\nちょっと頭をぶつけただけだから,────……啊，嗯。没事\n只是不小心撞到头了
2023013030050,雛菜,何か探しもの～？,在找什么东西吗～？
0000000000000,プロデューサー,ああ……\nお雛様用の髪飾りを探してるんだ,啊……\n我在找雛菜用的发饰
0000000000000,プロデューサー,この前の案件のお礼にってさ、先方からいただいて,是之前那个项目的谢礼，对方送来的
0000000000000,プロデューサー,飾ってみたんだ\nまだ……途中、なんだけどさ,我试着装饰了一下\n不过……还没完成呢
2023013030060,雛菜,……！,……！
2023013030070,雛菜,ユアクマちゃんの雛飾りだ～\nかわいい～～～,是雪熊的雏人偶装饰～\n好可爱～～～
0000000000000,プロデューサー,でも、その……お雛様の髪飾りを落としてしまって────\n探してるんだが、見つからなくて,但是，那个……我不小心把雛菜的发饰弄丢了────\n正在找，但还没找到
2023013030080,雛菜,あ～、そうだったんだ～,啊～，原来是这样啊～
0000000000000,プロデューサー,……って、あれ？,……啊，对了？
0000000000000,プロデューサー,今、何時だ？\n──しまった！　もう出ないとだな……！,现在几点了？\n──糟了！得赶紧出发了……！
0000000000000,プロデューサー,少しだけ待っててくれ、すぐに準備するな,稍微等我一下，我马上准备好
2023013030090,雛菜,うん～,嗯～
2023013030100,雛菜,…………,…………
2023013030110,雛菜,いってきます,我走了
2023013030120,雛菜,…………,…………
0000000000000,プロデューサー,俺のせいでバタバタさせたな\nすまん,都怪我让你这么匆忙\n抱歉
0000000000000,プロデューサー,あと、さっきさ……\n雛菜、指輪を飾ってあげてたけど、よかったのか？,还有，刚才……\n雛菜，你给雪熊戴了戒指，没问题吗？
2023013030130,雛菜,うん～！　ユアクマちゃんにすっごく似合ってた～,嗯～！雪熊戴着超级合适～
0000000000000,プロデューサー,そうだな……\n雛菜の指輪と、お揃いみたいだしな,是啊……\n和雛菜的戒指像是一对呢
2023013030140,雛菜,それに、あの指輪ちょっと小さかったんだよね\nだから、ユアクマちゃんにあげよう～って思ったんだけど,而且，那个戒指有点小呢\n所以我想着给雪熊戴吧～
2023013030150,雛菜,ユアクマちゃんは\n『こんなの違う～！』って思ってるのかな～？,雪熊会不会觉得\n『这个不对～！』呢～？
0000000000000,プロデューサー,いや、きっと喜んでる……,不，它一定会很高兴……
0000000000000,プロデューサー,と、思うぞ,我觉得
2023013030160,雛菜,へ～～～,诶～～～
2023013030170,雛菜,でも雛菜がかわいい～って思ってるなら、\nそれでいいよね～,不过如果雛菜觉得可爱的话，\n那就没问题了吧～
info,produce_events/202301303.json,,
译者,deepseek-chat,,
