id,name,text,trans
2018018020010,冬優子,みなさん、お菓子の家が見えてきましたよ……！\nすごい、可愛い……！,大家快看，糖果屋就在前面了……！\n好厉害，太可爱了……！
2018018020020,冬優子,こちらは一体どのような場所なのでしょうか……！,这里究竟是什么地方呢……！
0000000000000,店員,いらっしゃいませ,欢迎光临
2018018020030,冬優子,お邪魔します♡,打扰啦♡
2018018020040,冬優子,わぁ……！\n中も可愛い……！,哇啊……！\n里面也好可爱……！
2018018020050,冬優子,──ということで！　お菓子の家の中は、\nこんなに素敵なカフェになっていました！,──其实呢！这座糖果屋的内部\n是家超级棒的咖啡厅哦！
2018018020060,冬優子,早速ですが、注文していきますよ……！,事不宜迟，我们这就点单吧……！
2018018020070,冬優子,こんにちは！\nおすすめを教えていただけますか？,您好！\n能推荐下招牌甜品吗？
0000000000000,店員,おすすめはショートケーキです！\nイチゴの糖度にもこだわった一品になっています,推荐草莓蛋糕！\n我们特别精选了高甜度的草莓呢
2018018020080,冬優子,そうなんですね！　美味しそう……！\nじゃあそのショートケーキをお願いします！,原来如此！看起来好好吃……！\n那就请给我来份草莓蛋糕吧！
0000000000000,店員,はい、こちらになります,好的，这是您的蛋糕
2018018020090,冬優子,わぁっ、ピンクのケーキ……！\nふゆピンク大好きなんです,哇啊，粉色的蛋糕……！\n我最喜欢粉色了~
2018018020100,冬優子,可愛い……！\n食べるのがもったいないくらい……！,太可爱了……！\n简直舍不得吃掉呢……！
2018018020110,冬優子,──では、いただきます……！,──那么，我要开动啦……！
2018018020120,冬優子,…………────,…………────
2018018020130,冬優子,美味しい……！\nしっとりしていて、甘すぎず、上品な味がします！,好好吃……！\n口感绵密，甜度适中，味道非常高级！
2018018020140,冬優子,中にもイチゴがたっぷりなんですが、\n程よい酸味がクリームと相性抜群です……！,里面还夹着超多草莓，\n微酸的果香和奶油简直是绝配……！
2018018020150,冬優子,次は──\n上のイチゴ、食べちゃいますね？,接下来──\n我要吃掉顶上的草莓咯？
2018018020160,冬優子,…………────,…………────
2018018020170,冬優子,こっちのはすごく甘い……！\nもしかして、ケーキの中のとは種類が違いますか？,这颗超级甜……！\n难道和蛋糕里的草莓品种不一样吗？
0000000000000,店員,そうなんです……！\nそこに気づかれるなんて、すごい……！,没错……！\n您居然能发现，太厉害了……！
0000000000000,プロデューサー,（上手くやれてるな……！）,（表现得真自然啊……！）
2018018020180,冬優子,ショートケーキ、クッキー、タルト、エクレア……\nどれも最高でした♡,草莓蛋糕、曲奇、水果挞、闪电泡芙……\n每样都超级美味♡
2018018020190,冬優子,最後に……お菓子の家の\nスペシャルメニューを紹介しますね……,最后……要为大家介绍\n糖果屋的特别菜单……
2018018020200,冬優子,こちらにプチシューが並んでいますが……\nどうやら悪い魔女が魔法をかけてしまったそうです……,这边排列着迷你泡芙……\n听说被坏女巫施了魔法……
2018018020210,冬優子,ふたつだけ、とっても辛いプチシューが\n混ざっているんだとか……！,据说混进了两个\n超级辣的迷你泡芙哦……！
2018018020220,冬優子,こちらのスペシャルメニュー、その名も……\n『挑戦者求む！　ドキドキ★マジカル★シュークリーム』！,这份特别菜单的名字就是……\n『寻求挑战者！心跳★魔法★泡芙』！
2018018020230,冬優子,ふゆも挑戦してみますね,小冬也来挑战看看吧
2018018020240,冬優子,いただきます♡,我开动啦♡
2018018020250,冬優子,…………────,…………────
2018018020260,冬優子,…………────！,…………────！
2018018020270,冬優子,辛い……っ！\nお水っ、お水もらえますか……！！,好辣……！\n水、请给我水……！！
0000000000000,プロデューサー,（内心、喜んでるんだろうな……）,（其实心里很开心吧……）
2018018020280,冬優子,ふぅ……,呼……
2018018020290,冬優子,生き返りました……！,活过来了……！
2018018020300,冬優子,我こそは、という方は\nぜひ悪い魔女に挑戦してみてくださいね！,觉得自己够胆量的各位\n请务必来挑战坏魔女哦！
0000000000000,撮影スタッフ,はい、カットでーす！,好，cut——！
0000000000000,撮影スタッフ,クッキーとかプチシューとか\nよかったら食べてください,这里有饼干和小泡芙\n不介意的话请用吧
0000000000000,プロデューサー,あ、いただきます,啊，那我就不客气了
2018018020310,冬優子,プロデューサーさん\nどのプチシューにしますか？,制作人先生\n要选哪个小泡芙呢？
0000000000000,プロデューサー,え……プチシューって……\n辛いのが入ってるんじゃ……,诶...小泡芙该不会是...\n里面包着辣馅的吧...
2018018020320,冬優子,大丈夫ですよ\n老若男女、食べられる辛さですから,没问题的\n是老少皆宜的辣度哦
