id,name,text,trans
1027004040010,羽那,はぁ…………,唉…………
1027004040020,羽那,……ううん\nじゃあ、もう大丈夫,……嗯嗯\n那就没事了
1027004040030,羽那,──忙しいのにごめんね,──虽然你很忙，但真的很抱歉
0000000000000,プロデューサー,『……っ\n羽那──』,『……\n羽那──』
1027004040040,羽那,（あたし、絶対感じ悪かったー……）,(我肯定让人感觉超级不好……)
1027004040050,羽那,（……プロデューサー、怒ってるかな）,(……制作人，会不会在生气呢)
1027004040060,羽那,（──でも、プロデューサーだって\nなんか最近厳しいもん）,(──不过，制作人最近总觉得有点严格呢)
1027004040070,羽那,……はぁ…………,……唉…………
1027004040080,羽那,（……やだな\nこの……なんかケンカしたみたいな感じ）,(……真不想这样\n这……总感觉像是吵架了一样)
0000000000000,女優,──羽那ちゃん\nなんかあった？,──羽那酱\n发生了什么？
0000000000000,女優,すんごい大きいため息ついてたから。２回\nそれに、なんか元気ない！,因为你大大地叹了两口气。\n而且，看起来一点精神都没有！
1027004040090,羽那,……えっと──\n人と、ケンカ……みたいになっちゃって,……那个──\n和别人，好像吵架了一样
0000000000000,女優,へー！　羽那ちゃんってケンカとかするんだ、意外！\n友達？,嘿！谁能想到羽那酱会吵架呢，真意外！\n是朋友吗？
1027004040100,羽那,……事務所の人で,……事务所的人呢
0000000000000,女優,え、アイドルの子？,诶，是偶像吗？
1027004040110,羽那,──じゃなくって,──不是那样的
0000000000000,女優,……あ。プロデューサーさん？\nなおさら意外！　大問題だ～！,……啊，是制作人吗？\n那就更令人大吃一惊了！真是大事儿～！
1027004040120,羽那,大問題……？,大问题……？
0000000000000,女優,事務所とは上手くやっておくに越したことないでしょ？\n最悪羽那ちゃん契約解除されちゃうんじゃ……とか思って,跟事务所打好关系总没错吧？\n我还在想，最糟的话羽那酱可能会被解约……
1027004040130,羽那,えーっ──！　でもプロデューサーは、\nケンカしたからってそんなことはしないと思いますっ,诶──！不过我觉得制作人，就算吵架了也不会那样做的！
0000000000000,女優,そう？　じゃあ、いい人なんだ,是吗？那看来他是个好人。
1027004040140,羽那,はいっ,是的！
0000000000000,女優,……ケンカしたのに、ムカついてないの？,……既然吵了架，不生气吗？
1027004040150,羽那,えっ──！\nムカついてないです,诶──！\n我一点都不生气。
1027004040160,羽那,ムカついてるとかじゃなくて\nなんだろう、なんか,不是在生气啦，\n只是，总觉得好像……
1027004040170,羽那,……なんか、違うんです,……总觉得好像不太一样。
0000000000000,女優,何が？,什么不一样？
1027004040180,羽那,……プロデューサーとあたしの\n今の──最近の……感じ？,……制作人和我之间\n现在——最近那种……感觉？
0000000000000,女優,へー、それで\n解決っていうか、仲直りはしたいの？,嘿，所以，\n你是想解决问题，也就是和好吧？
1027004040190,羽那,したいですっ,想和好！
0000000000000,女優,あはは、即答だね！\nそっかあ,哈哈，回答得真快呢！\n原来如此
0000000000000,女優,……ちゃんと\n『こうしたい』ってのがあるんだね、羽那ちゃんなりに,……看来你也有自己明确的\n'想这么做'的想法呢，就算是羽那酱的风格
0000000000000,女優,……この前『人間１年目』って言ったけど、撤回！\n羽那ちゃん、人間５年目くらいではあるっぽい,……之前还说过‘人类第一年’，现在收回吧！\n羽那酱，其实好像已经是人类第五年了
1027004040200,羽那,……？\nありがとうございます,……？\n谢谢您
0000000000000,女優,ムカついてなくて、仲直りしたいんだったら\nシンプルな問題なんじゃないの？,既然你没有生气，而且想和好，\n那不就是个简单的问题吗？
0000000000000,女優,とりあえずプロデューサーさんに、全部話してみればいいと\n思うよ。人間５年目くらいの羽那ちゃんのことを,总之，你就跟制作人把所有话都说开吧。毕竟你那已经是人类第五年的羽那酱了。
1027004040210,羽那,そう、なんですか？\n…………,这样吗？\n…………
1027004040220,羽那,じゃあ、事務所に行って話してきます──！,那我就去事务所谈谈了──！
0000000000000,女優,やーちょっと羽那ちゃん\n今からは無理だよ、撮影まだ続くから！,哎呀，等一下，羽那酱，\n现在就走可不行，拍摄还在继续呢！
1027004040230,羽那,──！\n……そうですねっ,──！\n……是呢……
1027004040240,羽那,すみません、この住所までっ,不好意思，到这个地址来！
1027004040250,羽那,（今のあたしとプロデューサーの\nなんか違うなーって感じは、話せば変わるのかな）,（现在的我和プロデューサー的\n感觉好像有点不一样，说出来会不会有所改变呢）
1027004040260,羽那,（あたしがこうしたいなって思ったこと\nあたしがやだなって思ったこと）,（我想做的事\n我不想做的事）
1027004040270,羽那,（聞いてほしいな）,（希望你能听听看）
0000000000000,プロデューサー,えっ、羽那…………！？,欸，羽那…………！?
1027004040280,羽那,──あのね、プロデューサーに\n話したいことがあって,──那个呢，プロデューサー，我有话想跟你说
0000000000000,プロデューサー,そ、そうか……でも、今日は撮影で疲れてるんじゃないか？\n明日改めて時間を取ったって──,是，是吗……不过，今天拍摄是不是已经累坏了？\n明天再专门抽时间吧──
1027004040290,羽那,違うの\n今、聞いてほしいの,不是的\n现在我就想让你听听
0000000000000,プロデューサー,…………\n──ああ、わかったよ,…………\n──啊，知道了
1027004040300,羽那,この前、変な態度取っちゃってごめんなさい,那次态度怪怪的，对不起了
1027004040310,羽那,……でも、今のプロデューサーとあたしの感じは\nなんか違うの──だから,……不过，现在プロデューサー和我的感觉总觉得\n有点不一样──所以
0000000000000,プロデューサー,（……羽那\nもしかして辞めるとか────）,（……羽那\n难不成要辞职之类的────）
1027004040320,羽那,────あたしのこと、\nプロデューサーにもっと知ってほしいの,────我希望プロデューサー能更了解我
0000000000000,プロデューサー,…………え,…………诶
1027004040330,羽那,本当は、ドラマよりも,其实，比电视剧
1027004040340,羽那,バラエティのレギュラーの方が\nちょっとやってみたかったと、思う,我其实觉得，比电视剧\n更想尝试做综艺常驻节目
1027004040350,羽那,お芝居は──なんかうまくいかなくて\nちょっと苦手だから,演戏的话──总感觉不太顺利\n我有点不擅长
1027004040360,羽那,……あ\nでも、今は頑張ってるの,……啊\n但现在，我正在努力
